id,product,category,unit,district,marketPrice,psbaPrice,difference,status,date
6a15111d443f22e2e1cd64f6,Garlic,Vegetables,kg,Lodhran,215,210,5,approved,2026-05-26T03:18:53.437Z
6a150f4b443f22e2e1cd6393,Garlic,Vegetables,kg,Lahore,380,375,5,approved,2026-05-26T03:11:07.364Z
6a150ee7443f22e2e1cd6341,Garlic,Vegetables,kg,Rawalpindi,380,375,5,approved,2026-05-26T03:09:27.118Z
6a150ee1443f22e2e1cd62e9,Garlic,Vegetables,kg,Gujrat,396,391,5,approved,2026-05-26T03:09:21.288Z
6a150e21443f22e2e1cd6203,Garlic,Vegetables,kg,Taunsa-Sharif,500,495,5,approved,2026-05-26T03:06:09.431Z
6a150e17443f22e2e1cd613b,Garlic,Vegetables,kg,Jhang,380,375,5,approved,2026-05-26T03:05:59.275Z
6a150d99443f22e2e1cd60b6,Garlic,Vegetables,kg,Multan,215,210,5,approved,2026-05-26T03:03:53.250Z
6a150be0443f22e2e1cd6003,Garlic,Vegetables,kg,Gujranwala,385,380,5,approved,2026-05-26T02:56:32.081Z
6a150800443f22e2e1cd5f6a,Garlic,Vegetables,kg,Mianwali,380,375,5,approved,2026-05-26T02:40:00.229Z
6a1503cc443f22e2e1cd5eca,Garlic,Vegetables,kg,Sargodha,380,375,5,approved,2026-05-26T02:22:04.315Z
6a151ca8443f22e2e1cd704e,Kaddu,Vegetables,kg,Toba-Tek-Singh,40,35,5,approved,2026-05-26T05:26:49.090Z
6a151f2c443f22e2e1cd70d4,Kaddu,Vegetables,kg,Chakwal,60,55,5,approved,2026-05-26T04:18:52.695Z
6a151a7c443f22e2e1cd6fa8,Kaddu,Vegetables,kg,Sialkot,48,46,2,approved,2026-05-26T03:58:52.958Z
6a15199e443f22e2e1cd6e7d,Kaddu,Vegetables,kg,Kasur,24,22,2,approved,2026-05-26T03:55:10.512Z
6a1518b0443f22e2e1cd6d7e,Kaddu,Vegetables,kg,Faisalabad,40,35,5,approved,2026-05-26T03:51:12.591Z
6a151896443f22e2e1cd6d0c,Kaddu,Vegetables,kg,Pakpattan,20,18,2,approved,2026-05-26T03:50:46.511Z
6a151884443f22e2e1cd6cae,Kaddu,Vegetables,kg,Muzaffargarh,45,43,2,approved,2026-05-26T03:50:28.686Z
6a151842443f22e2e1cd6c46,Kaddu,Vegetables,kg,Layyah,30,28,2,approved,2026-05-26T03:49:22.330Z
6a1517cc443f22e2e1cd6bac,Kaddu,Vegetables,kg,Khushab,30,25,5,approved,2026-05-26T03:47:24.725Z
6a151798443f22e2e1cd6b28,Kaddu,Vegetables,kg,Hafizabad,20,18,2,approved,2026-05-26T03:46:32.012Z
6a1516ff443f22e2e1cd6aac,Kaddu,Vegetables,kg,Vehari,40,38,2,approved,2026-05-26T03:43:59.469Z
6a15162f443f22e2e1cd6a10,Kaddu,Vegetables,kg,D.G. Khan,30,28,2,approved,2026-05-26T03:40:31.267Z
6a1515f0443f22e2e1cd69c4,Kaddu,Vegetables,kg,Sheikhupura,38,36,2,approved,2026-05-26T03:39:28.249Z
6a1514f6443f22e2e1cd68ed,Kaddu,Vegetables,kg,Sahiwal,20,18,2,approved,2026-05-26T03:35:18.612Z
6a15143c443f22e2e1cd6862,Kaddu,Vegetables,kg,Bhakkar,65,63,2,approved,2026-05-26T03:32:12.178Z
6a1513fb443f22e2e1cd67bd,Kaddu,Vegetables,kg,Chiniot,40,35,5,approved,2026-05-26T03:31:07.925Z
6a15133b443f22e2e1cd674a,Kaddu,Vegetables,kg,Rajanpur,35,33,2,approved,2026-05-26T03:27:55.563Z
6a15125d443f22e2e1cd6666,Kaddu,Vegetables,kg,Okara,20,18,2,approved,2026-05-26T03:24:13.557Z
6a15125b443f22e2e1cd65fe,Kaddu,Vegetables,kg,Khanewal,30,38,-8,approved,2026-05-26T03:24:11.320Z
6a1511d7443f22e2e1cd6599,Kaddu,Vegetables,kg,Bahawalpur,40,38,2,approved,2026-05-26T03:21:59.407Z
6a15111d443f22e2e1cd6502,Kaddu,Vegetables,kg,Lodhran,30,28,2,approved,2026-05-26T03:18:53.465Z
6a151078443f22e2e1cd645b,Kaddu,Vegetables,kg,Wazirabad,44,42,2,approved,2026-05-26T03:16:08.505Z
6a150f4b443f22e2e1cd6395,Kaddu,Vegetables,kg,Lahore,40,38,2,approved,2026-05-26T03:11:07.365Z
6a150ee7443f22e2e1cd6317,Kaddu,Vegetables,kg,Rawalpindi,55,53,2,approved,2026-05-26T03:09:27.033Z
6a150ee1443f22e2e1cd62ab,Kaddu,Vegetables,kg,Gujrat,48,46,2,approved,2026-05-26T03:09:21.222Z
6a150e21443f22e2e1cd620b,Kaddu,Vegetables,kg,Taunsa-Sharif,30,28,2,approved,2026-05-26T03:06:09.447Z
6a150e17443f22e2e1cd6139,Kaddu,Vegetables,kg,Jhang,35,30,5,approved,2026-05-26T03:05:59.274Z
6a150d99443f22e2e1cd60e6,Kaddu,Vegetables,kg,Multan,20,18,2,approved,2026-05-26T03:03:53.312Z
6a150be0443f22e2e1cd6011,Kaddu,Vegetables,kg,Gujranwala,44,42,2,approved,2026-05-26T02:56:32.091Z
6a150800443f22e2e1cd5f72,Kaddu,Vegetables,kg,Mianwali,60,58,2,approved,2026-05-26T02:40:00.246Z
6a1503cc443f22e2e1cd5efc,Kaddu,Vegetables,kg,Sargodha,40,38,2,approved,2026-05-26T02:22:04.421Z
6a150800443f22e2e1cd5f6e,Lemon,Vegetables,kg,Mianwali,320,315,5,approved,2026-05-26T05:13:44.862Z
6a15133b443f22e2e1cd6722,Lemon,Vegetables,kg,Rajanpur,310,305,5,approved,2026-05-26T04:48:17.405Z
6a151f2c443f22e2e1cd70d6,Lemon,Vegetables,kg,Chakwal,350,340,10,approved,2026-05-26T04:18:52.696Z
6a151ca8443f22e2e1cd7032,Lemon,Vegetables,kg,Toba-Tek-Singh,320,315,5,approved,2026-05-26T04:08:08.397Z
6a151a7c443f22e2e1cd6fa2,Lemon,Vegetables,kg,Sialkot,290,288,2,approved,2026-05-26T03:58:52.952Z
6a15199e443f22e2e1cd6e87,Lemon,Vegetables,kg,Kasur,286,280,6,approved,2026-05-26T03:55:10.536Z
6a1518b0443f22e2e1cd6d7c,Lemon,Vegetables,kg,Faisalabad,350,340,10,approved,2026-05-26T03:51:12.587Z
6a151896443f22e2e1cd6d3a,Lemon,Vegetables,kg,Pakpattan,280,278,2,approved,2026-05-26T03:50:46.564Z
6a151884443f22e2e1cd6cd6,Lemon,Vegetables,kg,Muzaffargarh,460,458,2,approved,2026-05-26T03:50:28.746Z
6a151842443f22e2e1cd6c3a,Lemon,Vegetables,kg,Layyah,320,318,2,approved,2026-05-26T03:49:22.326Z
6a1517cc443f22e2e1cd6b72,Lemon,Vegetables,kg,Khushab,400,390,10,approved,2026-05-26T03:47:24.654Z
6a151798443f22e2e1cd6b26,Lemon,Vegetables,kg,Hafizabad,140,135,5,approved,2026-05-26T03:46:32.009Z
6a1516ff443f22e2e1cd6aa8,Lemon,Vegetables,kg,Vehari,395,390,5,approved,2026-05-26T03:43:59.466Z
6a15162f443f22e2e1cd69f4,Lemon,Vegetables,kg,D.G. Khan,350,348,2,approved,2026-05-26T03:40:31.254Z
6a1515f0443f22e2e1cd6990,Lemon,Vegetables,kg,Sheikhupura,275,270,5,approved,2026-05-26T03:39:28.184Z
6a1514f6443f22e2e1cd68fd,Lemon,Vegetables,kg,Sahiwal,280,275,5,approved,2026-05-26T03:35:18.637Z
6a15143c443f22e2e1cd6848,Lemon,Vegetables,kg,Bhakkar,220,215,5,approved,2026-05-26T03:32:12.144Z
6a1513fb443f22e2e1cd67bf,Lemon,Vegetables,kg,Chiniot,350,340,10,approved,2026-05-26T03:31:07.926Z
6a15125d443f22e2e1cd6664,Lemon,Vegetables,kg,Okara,280,275,5,approved,2026-05-26T03:24:13.557Z
6a15125b443f22e2e1cd6630,Lemon,Vegetables,kg,Khanewal,395,393,2,approved,2026-05-26T03:24:11.412Z
6a1511d7443f22e2e1cd65b5,Lemon,Vegetables,kg,Bahawalpur,340,338,2,approved,2026-05-26T03:21:59.461Z
6a15111d443f22e2e1cd64ea,Lemon,Vegetables,kg,Lodhran,395,390,5,approved,2026-05-26T03:18:53.430Z
6a151078443f22e2e1cd6453,Lemon,Vegetables,kg,Wazirabad,286,284,2,approved,2026-05-26T03:16:08.500Z
6a150f4b443f22e2e1cd63c7,Lemon,Vegetables,kg,Lahore,280,275,5,approved,2026-05-26T03:11:07.437Z
6a150ee7443f22e2e1cd631f,Lemon,Vegetables,kg,Rawalpindi,350,345,5,approved,2026-05-26T03:09:27.070Z
6a150ee1443f22e2e1cd62bb,Lemon,Vegetables,kg,Gujrat,286,281,5,approved,2026-05-26T03:09:21.226Z
6a150e21443f22e2e1cd61ff,Lemon,Vegetables,kg,Taunsa-Sharif,350,348,2,approved,2026-05-26T03:06:09.421Z
6a150e17443f22e2e1cd6135,Lemon,Vegetables,kg,Jhang,350,345,5,approved,2026-05-26T03:05:59.273Z
6a150d99443f22e2e1cd60c2,Lemon,Vegetables,kg,Multan,395,390,5,approved,2026-05-26T03:03:53.265Z
6a150be0443f22e2e1cd6009,Lemon,Vegetables,kg,Gujranwala,286,280,6,approved,2026-05-26T02:56:32.083Z
6a1503cc443f22e2e1cd5f00,Lemon,Vegetables,kg,Sargodha,350,340,10,approved,2026-05-26T02:22:04.423Z
6a151f2c443f22e2e1cd70be,Onion,Vegetables,kg,Chakwal,73,70,3,approved,2026-05-26T04:18:52.660Z
6a151ca8443f22e2e1cd7022,Onion,Vegetables,kg,Toba-Tek-Singh,75,70,5,approved,2026-05-26T04:08:08.389Z
6a151a7c443f22e2e1cd6f86,Onion,Vegetables,kg,Sialkot,75,73,2,approved,2026-05-26T03:58:52.935Z
6a15199e443f22e2e1cd6e7b,Onion,Vegetables,kg,Kasur,75,72,3,approved,2026-05-26T03:55:10.511Z
6a1518b0443f22e2e1cd6d84,Onion,Vegetables,kg,Faisalabad,73,70,3,approved,2026-05-26T03:51:12.602Z
6a151896443f22e2e1cd6d08,Onion,Vegetables,kg,Pakpattan,72,70,2,approved,2026-05-26T03:50:46.468Z
6a151884443f22e2e1cd6cd2,Onion,Vegetables,kg,Muzaffargarh,55,53,2,approved,2026-05-26T03:50:28.742Z
6a151842443f22e2e1cd6c30,Onion,Vegetables,kg,Layyah,60,58,2,approved,2026-05-26T03:49:22.323Z
6a1517cc443f22e2e1cd6b8e,Onion,Vegetables,kg,Khushab,70,67,3,approved,2026-05-26T03:47:24.666Z
6a151797443f22e2e1cd6b20,Onion,Vegetables,kg,Hafizabad,75,72,3,approved,2026-05-26T03:46:31.991Z
6a1516ff443f22e2e1cd6a8e,Onion,Vegetables,kg,Vehari,60,58,2,approved,2026-05-26T03:43:59.419Z
6a15162f443f22e2e1cd69f2,Onion,Vegetables,kg,D.G. Khan,55,53,2,approved,2026-05-26T03:40:31.253Z
6a1515f0443f22e2e1cd698a,Onion,Vegetables,kg,Sheikhupura,75,70,5,approved,2026-05-26T03:39:28.146Z
6a1514f6443f22e2e1cd68e9,Onion,Vegetables,kg,Sahiwal,72,70,2,approved,2026-05-26T03:35:18.612Z
6a15143c443f22e2e1cd6846,Onion,Vegetables,kg,Bhakkar,70,68,2,approved,2026-05-26T03:32:12.133Z
6a1513fb443f22e2e1cd67c7,Onion,Vegetables,kg,Chiniot,75,72,3,approved,2026-05-26T03:31:07.968Z
6a15133b443f22e2e1cd6724,Onion,Vegetables,kg,Rajanpur,55,53,2,approved,2026-05-26T03:27:55.511Z
6a15125d443f22e2e1cd6662,Onion,Vegetables,kg,Okara,72,70,2,approved,2026-05-26T03:24:13.557Z
6a15125b443f22e2e1cd6600,Onion,Vegetables,kg,Khanewal,60,58,2,approved,2026-05-26T03:24:11.322Z
6a1511d7443f22e2e1cd65a1,Onion,Vegetables,kg,Bahawalpur,45,43,2,approved,2026-05-26T03:21:59.448Z
6a15111d443f22e2e1cd64ee,Onion,Vegetables,kg,Lodhran,60,58,2,approved,2026-05-26T03:18:53.432Z
6a151078443f22e2e1cd6427,Onion,Vegetables,kg,Wazirabad,75,73,2,approved,2026-05-26T03:16:08.426Z
6a150f4b443f22e2e1cd639b,Onion,Vegetables,kg,Lahore,75,73,2,approved,2026-05-26T03:11:07.366Z
6a150ee7443f22e2e1cd632b,Onion,Vegetables,kg,Rawalpindi,75,73,2,approved,2026-05-26T03:09:27.077Z
6a150ee1443f22e2e1cd62dd,Onion,Vegetables,kg,Gujrat,75,73,2,approved,2026-05-26T03:09:21.273Z
6a150e21443f22e2e1cd61f5,Onion,Vegetables,kg,Taunsa-Sharif,60,58,2,approved,2026-05-26T03:06:09.419Z
6a150e17443f22e2e1cd616f,Onion,Vegetables,kg,Jhang,73,71,2,approved,2026-05-26T03:05:59.352Z
6a150d99443f22e2e1cd60b4,Onion,Vegetables,kg,Multan,60,58,2,approved,2026-05-26T03:03:53.249Z
6a150be0443f22e2e1cd6013,Onion,Vegetables,kg,Gujranwala,75,70,5,approved,2026-05-26T02:56:32.095Z
6a150800443f22e2e1cd5f48,Onion,Vegetables,kg,Mianwali,65,63,2,approved,2026-05-26T02:40:00.184Z
6a1503cc443f22e2e1cd5ec8,Onion,Vegetables,kg,Sargodha,70,65,5,approved,2026-05-26T02:22:04.314Z
6a151f2c443f22e2e1cd70b0,Potato,Vegetables,kg,Chakwal,22,20,2,approved,2026-05-26T04:18:52.650Z
6a151ca8443f22e2e1cd7016,Potato,Vegetables,kg,Toba-Tek-Singh,20,18,2,approved,2026-05-26T04:08:08.384Z
6a151a7c443f22e2e1cd6f78,Potato,Vegetables,kg,Sialkot,20,18,2,approved,2026-05-26T03:58:52.906Z
6a15199e443f22e2e1cd6e77,Potato,Vegetables,kg,Kasur,18,16,2,approved,2026-05-26T03:55:10.508Z
6a1518b0443f22e2e1cd6d68,Potato,Vegetables,kg,Faisalabad,20,18,2,approved,2026-05-26T03:51:12.541Z
6a151896443f22e2e1cd6d20,Potato,Vegetables,kg,Pakpattan,15,13,2,approved,2026-05-26T03:50:46.518Z
6a151884443f22e2e1cd6cba,Potato,Vegetables,kg,Muzaffargarh,48,46,2,approved,2026-05-26T03:50:28.714Z
6a151842443f22e2e1cd6c32,Potato,Vegetables,kg,Layyah,20,18,2,approved,2026-05-26T03:49:22.323Z
6a1517cc443f22e2e1cd6b78,Potato,Vegetables,kg,Khushab,40,38,2,approved,2026-05-26T03:47:24.656Z
6a151798443f22e2e1cd6b38,Potato,Vegetables,kg,Hafizabad,20,18,2,approved,2026-05-26T03:46:32.028Z
6a1516ff443f22e2e1cd6a78,Potato,Vegetables,kg,Vehari,15,13,2,approved,2026-05-26T03:43:59.375Z
6a15162f443f22e2e1cd6a08,Potato,Vegetables,kg,D.G. Khan,22,20,2,approved,2026-05-26T03:40:31.263Z
6a1515f0443f22e2e1cd69a6,Potato,Vegetables,kg,Sheikhupura,18,16,2,approved,2026-05-26T03:39:28.194Z
6a1514f6443f22e2e1cd691f,Potato,Vegetables,kg,Sahiwal,18,16,2,approved,2026-05-26T03:35:18.664Z
6a15143c443f22e2e1cd6860,Potato,Vegetables,kg,Bhakkar,20,18,2,approved,2026-05-26T03:32:12.177Z
6a1513fb443f22e2e1cd67db,Potato,Vegetables,kg,Chiniot,20,18,2,approved,2026-05-26T03:31:07.977Z
6a15133b443f22e2e1cd671a,Potato,Vegetables,kg,Rajanpur,44,42,2,approved,2026-05-26T03:27:55.508Z
6a15125d443f22e2e1cd6694,Potato,Vegetables,kg,Okara,18,16,2,approved,2026-05-26T03:24:13.612Z
6a15125b443f22e2e1cd661c,Potato,Vegetables,kg,Khanewal,16,14,2,approved,2026-05-26T03:24:11.384Z
6a1511d7443f22e2e1cd659d,Potato,Vegetables,kg,Bahawalpur,18,16,2,approved,2026-05-26T03:21:59.447Z
6a15111d443f22e2e1cd64d2,Potato,Vegetables,kg,Lodhran,16,14,2,approved,2026-05-26T03:18:53.383Z
6a151078443f22e2e1cd643f,Potato,Vegetables,kg,Wazirabad,20,18,2,approved,2026-05-26T03:16:08.456Z
6a150f4b443f22e2e1cd63bb,Potato,Vegetables,kg,Lahore,20,18,2,approved,2026-05-26T03:11:07.411Z
6a150ee7443f22e2e1cd6345,Potato,Vegetables,kg,Rawalpindi,22,20,2,approved,2026-05-26T03:09:27.125Z
6a150ee1443f22e2e1cd62d9,Potato,Vegetables,kg,Gujrat,20,18,2,approved,2026-05-26T03:09:21.272Z
6a150e21443f22e2e1cd61fd,Potato,Vegetables,kg,Taunsa-Sharif,22,20,2,approved,2026-05-26T03:06:09.421Z
6a150e17443f22e2e1cd6151,Potato,Vegetables,kg,Jhang,20,18,2,approved,2026-05-26T03:05:59.302Z
6a150d99443f22e2e1cd60b8,Potato,Vegetables,kg,Multan,16,14,2,approved,2026-05-26T03:03:53.250Z
6a150be0443f22e2e1cd6001,Potato,Vegetables,kg,Gujranwala,20,18,2,approved,2026-05-26T02:56:32.079Z
6a150800443f22e2e1cd5f52,Potato,Vegetables,kg,Mianwali,20,18,2,approved,2026-05-26T02:40:00.190Z
6a1503cc443f22e2e1cd5ee6,Potato,Vegetables,kg,Sargodha,20,18,2,approved,2026-05-26T02:22:04.380Z
6a151f2c443f22e2e1cd70aa,Tomato,Vegetables,kg,Chakwal,50,45,5,approved,2026-05-26T04:18:52.606Z
6a151ca8443f22e2e1cd7024,Tomato,Vegetables,kg,Toba-Tek-Singh,45,40,5,approved,2026-05-26T04:08:08.390Z
6a151a7c443f22e2e1cd6f82,Tomato,Vegetables,kg,Sialkot,45,43,2,approved,2026-05-26T03:58:52.931Z
6a15199e443f22e2e1cd6e83,Tomato,Vegetables,kg,Kasur,45,42,3,approved,2026-05-26T03:55:10.534Z
6a1518b0443f22e2e1cd6d8e,Tomato,Vegetables,kg,Faisalabad,44,42,2,approved,2026-05-26T03:51:12.615Z
6a151896443f22e2e1cd6d12,Tomato,Vegetables,kg,Pakpattan,44,42,2,approved,2026-05-26T03:50:46.514Z
6a151884443f22e2e1cd6cca,Tomato,Vegetables,kg,Muzaffargarh,58,56,2,approved,2026-05-26T03:50:28.735Z
6a151842443f22e2e1cd6c2e,Tomato,Vegetables,kg,Layyah,45,43,2,approved,2026-05-26T03:49:22.322Z
6a1517cc443f22e2e1cd6b7e,Tomato,Vegetables,kg,Khushab,50,47,3,approved,2026-05-26T03:47:24.658Z
6a151797443f22e2e1cd6b0a,Tomato,Vegetables,kg,Hafizabad,44,42,2,approved,2026-05-26T03:46:31.976Z
6a1516ff443f22e2e1cd6a96,Tomato,Vegetables,kg,Vehari,35,33,2,approved,2026-05-26T03:43:59.431Z
6a15162f443f22e2e1cd6a1c,Tomato,Vegetables,kg,D.G. Khan,45,43,2,approved,2026-05-26T03:40:31.297Z
6a1515f0443f22e2e1cd69a0,Tomato,Vegetables,kg,Sheikhupura,45,40,5,approved,2026-05-26T03:39:28.192Z
6a1514f6443f22e2e1cd68ef,Tomato,Vegetables,kg,Sahiwal,44,42,2,approved,2026-05-26T03:35:18.613Z
6a15143c443f22e2e1cd684a,Tomato,Vegetables,kg,Bhakkar,44,42,2,approved,2026-05-26T03:32:12.145Z
6a1513fc443f22e2e1cd67eb,Tomato,Vegetables,kg,Chiniot,45,43,2,approved,2026-05-26T03:31:08.016Z
6a15133b443f22e2e1cd671e,Tomato,Vegetables,kg,Rajanpur,46,44,2,approved,2026-05-26T03:27:55.509Z
6a15125d443f22e2e1cd6668,Tomato,Vegetables,kg,Okara,44,42,2,approved,2026-05-26T03:24:13.558Z
6a1511d7443f22e2e1cd6595,Tomato,Vegetables,kg,Bahawalpur,35,33,2,approved,2026-05-26T03:21:59.402Z
6a15111d443f22e2e1cd6512,Tomato,Vegetables,kg,Lodhran,35,33,2,approved,2026-05-26T03:18:53.491Z
6a151078443f22e2e1cd6423,Tomato,Vegetables,kg,Wazirabad,45,43,2,approved,2026-05-26T03:16:08.424Z
6a150f4b443f22e2e1cd63a3,Tomato,Vegetables,kg,Lahore,45,43,2,approved,2026-05-26T03:11:07.381Z
6a150ee7443f22e2e1cd6349,Tomato,Vegetables,kg,Rawalpindi,50,48,2,approved,2026-05-26T03:09:27.130Z
6a150ee1443f22e2e1cd62b3,Tomato,Vegetables,kg,Gujrat,45,43,2,approved,2026-05-26T03:09:21.224Z
6a150e21443f22e2e1cd6209,Tomato,Vegetables,kg,Taunsa-Sharif,45,43,2,approved,2026-05-26T03:06:09.440Z
6a150e17443f22e2e1cd6141,Tomato,Vegetables,kg,Jhang,44,42,2,approved,2026-05-26T03:05:59.276Z
6a150d99443f22e2e1cd60c0,Tomato,Vegetables,kg,Multan,35,33,2,approved,2026-05-26T03:03:53.263Z
6a150be0443f22e2e1cd6033,Tomato,Vegetables,kg,Gujranwala,45,40,5,approved,2026-05-26T02:56:32.127Z
6a150800443f22e2e1cd5f7a,Tomato,Vegetables,kg,Mianwali,44,42,2,approved,2026-05-26T02:40:00.251Z
6a1503cc443f22e2e1cd5ec4,Tomato,Vegetables,kg,Sargodha,44,42,2,approved,2026-05-26T02:22:04.306Z
6a151f2c443f22e2e1cd70b6,Apple,Fruits,kg,Chakwal,370,360,10,approved,2026-05-26T04:18:52.655Z
6a151ca8443f22e2e1cd7010,Apple,Fruits,kg,Toba-Tek-Singh,420,415,5,approved,2026-05-26T04:08:08.382Z
6a151a7c443f22e2e1cd6f7a,Apple,Fruits,kg,Sialkot,400,390,10,approved,2026-05-26T03:58:52.907Z
6a15199e443f22e2e1cd6eab,Apple,Fruits,kg,Kasur,377,370,7,approved,2026-05-26T03:55:10.571Z
6a1518b0443f22e2e1cd6d6e,Apple,Fruits,kg,Faisalabad,420,410,10,approved,2026-05-26T03:51:12.543Z
6a151896443f22e2e1cd6d00,Apple,Fruits,kg,Pakpattan,370,365,5,approved,2026-05-26T03:50:46.466Z
6a151884443f22e2e1cd6cac,Apple,Fruits,kg,Muzaffargarh,430,425,5,approved,2026-05-26T03:50:28.685Z
6a151842443f22e2e1cd6c64,Apple,Fruits,kg,Layyah,380,378,2,approved,2026-05-26T03:49:22.370Z
6a1517cc443f22e2e1cd6b74,Apple,Fruits,kg,Khushab,400,395,5,approved,2026-05-26T03:47:24.655Z
6a151797443f22e2e1cd6b0c,Apple,Fruits,kg,Hafizabad,440,430,10,approved,2026-05-26T03:46:31.976Z
6a1516ff443f22e2e1cd6a88,Apple,Fruits,kg,Vehari,550,545,5,approved,2026-05-26T03:43:59.387Z
6a15162f443f22e2e1cd69ee,Apple,Fruits,kg,D.G. Khan,400,398,2,approved,2026-05-26T03:40:31.216Z
6a1515f0443f22e2e1cd698c,Apple,Fruits,kg,Sheikhupura,365,360,5,approved,2026-05-26T03:39:28.182Z
6a1514f6443f22e2e1cd68e7,Apple,Fruits,kg,Sahiwal,370,365,5,approved,2026-05-26T03:35:18.611Z
6a15143c443f22e2e1cd687c,Apple,Fruits,kg,Bhakkar,370,365,5,approved,2026-05-26T03:32:12.228Z
6a1513fc443f22e2e1cd67f3,Apple,Fruits,kg,Chiniot,420,410,10,approved,2026-05-26T03:31:08.020Z
6a15133b443f22e2e1cd6728,Apple,Fruits,kg,Rajanpur,447,440,7,approved,2026-05-26T03:27:55.511Z
6a15125d443f22e2e1cd6690,Apple,Fruits,kg,Okara,370,360,10,approved,2026-05-26T03:24:13.606Z
6a15125b443f22e2e1cd6638,Apple,Fruits,kg,Khanewal,400,395,5,approved,2026-05-26T03:24:11.417Z
6a1511d7443f22e2e1cd6597,Apple,Fruits,kg,Bahawalpur,400,398,2,approved,2026-05-26T03:21:59.403Z
6a15111d443f22e2e1cd650a,Apple,Fruits,kg,Lodhran,400,395,5,approved,2026-05-26T03:18:53.480Z
6a151078443f22e2e1cd6445,Apple,Fruits,kg,Wazirabad,400,390,10,approved,2026-05-26T03:16:08.480Z
6a150f4b443f22e2e1cd63cb,Apple,Fruits,kg,Lahore,370,365,5,approved,2026-05-26T03:11:07.440Z
6a150ee7443f22e2e1cd631b,Apple,Fruits,kg,Rawalpindi,410,405,5,approved,2026-05-26T03:09:27.037Z
6a150ee1443f22e2e1cd62af,Apple,Fruits,kg,Gujrat,420,415,5,approved,2026-05-26T03:09:21.223Z
6a150e21443f22e2e1cd6201,Apple,Fruits,kg,Taunsa-Sharif,400,398,2,approved,2026-05-26T03:06:09.430Z
6a150e17443f22e2e1cd6133,Apple,Fruits,kg,Jhang,420,415,5,approved,2026-05-26T03:05:59.273Z
6a150d99443f22e2e1cd60bc,Apple,Fruits,kg,Multan,400,395,5,approved,2026-05-26T03:03:53.251Z
6a150be0443f22e2e1cd600d,Apple,Fruits,kg,Gujranwala,400,395,5,approved,2026-05-26T02:56:32.085Z
6a150800443f22e2e1cd5f3a,Apple,Fruits,kg,Mianwali,380,375,5,approved,2026-05-26T02:40:00.141Z
6a1503cc443f22e2e1cd5ed2,Apple,Fruits,kg,Sargodha,420,410,10,approved,2026-05-26T02:22:04.361Z
6a151896443f22e2e1cd6d0a,Banana,Fruits,kg,Pakpattan,215,210,5,approved,2026-05-26T05:26:49.092Z
6a151f2c443f22e2e1cd70bc,Banana,Fruits,kg,Chakwal,200,190,10,approved,2026-05-26T04:18:52.660Z
6a151ca8443f22e2e1cd7012,Banana,Fruits,kg,Toba-Tek-Singh,200,195,5,approved,2026-05-26T04:08:08.383Z
6a151a7c443f22e2e1cd6f74,Banana,Fruits,kg,Sialkot,210,200,10,approved,2026-05-26T03:58:52.905Z
6a15199e443f22e2e1cd6e89,Banana,Fruits,kg,Kasur,215,210,5,approved,2026-05-26T03:55:10.544Z
6a1518b0443f22e2e1cd6da2,Banana,Fruits,kg,Faisalabad,190,180,10,approved,2026-05-26T03:51:12.646Z
6a151884443f22e2e1cd6cb8,Banana,Fruits,kg,Muzaffargarh,215,210,5,approved,2026-05-26T03:50:28.713Z
6a151842443f22e2e1cd6c62,Banana,Fruits,kg,Layyah,220,218,2,approved,2026-05-26T03:49:22.369Z
6a1517cc443f22e2e1cd6b98,Banana,Fruits,kg,Khushab,180,175,5,approved,2026-05-26T03:47:24.672Z
6a151797443f22e2e1cd6b14,Banana,Fruits,kg,Hafizabad,220,215,5,approved,2026-05-26T03:46:31.978Z
6a1516ff443f22e2e1cd6a7a,Banana,Fruits,kg,Vehari,200,198,2,approved,2026-05-26T03:43:59.376Z
6a15162f443f22e2e1cd69f0,Banana,Fruits,kg,D.G. Khan,180,175,5,approved,2026-05-26T03:40:31.217Z
6a1515f0443f22e2e1cd6984,Banana,Fruits,kg,Sheikhupura,210,200,10,approved,2026-05-26T03:39:28.144Z
6a1514f6443f22e2e1cd691b,Banana,Fruits,kg,Sahiwal,215,210,5,approved,2026-05-26T03:35:18.661Z
6a15143c443f22e2e1cd6858,Banana,Fruits,kg,Bhakkar,200,195,5,approved,2026-05-26T03:32:12.160Z
6a1513fc443f22e2e1cd67f7,Banana,Fruits,kg,Chiniot,190,180,10,approved,2026-05-26T03:31:08.025Z
6a15133b443f22e2e1cd6756,Banana,Fruits,kg,Rajanpur,195,192,3,approved,2026-05-26T03:27:55.572Z
6a15125d443f22e2e1cd669c,Banana,Fruits,kg,Okara,215,210,5,approved,2026-05-26T03:24:13.630Z
6a15125b443f22e2e1cd6618,Banana,Fruits,kg,Khanewal,200,195,5,approved,2026-05-26T03:24:11.368Z
6a1511d7443f22e2e1cd65b9,Banana,Fruits,kg,Bahawalpur,180,178,2,approved,2026-05-26T03:21:59.479Z
6a15111d443f22e2e1cd64de,Banana,Fruits,kg,Lodhran,200,195,5,approved,2026-05-26T03:18:53.424Z
6a151078443f22e2e1cd645f,Banana,Fruits,kg,Wazirabad,210,200,10,approved,2026-05-26T03:16:08.507Z
6a150f4b443f22e2e1cd63b3,Banana,Fruits,kg,Lahore,215,210,5,approved,2026-05-26T03:11:07.406Z
